,Source,Target,weight,start,end
1688,South America,Asia,0.22817392820249754,2008-01-01,2008-12-31
1689,South America,Oceania,0.006400090720532738,2008-01-01,2008-12-31
1690,South America,Europe,0.2040303504815093,2008-01-01,2008-12-31
1691,South America,North America,0.25885628786837117,2008-01-01,2008-12-31
1692,Africa,Africa,0.13328183467646737,2009-01-01,2009-12-31
1693,Africa,Asia,0.3523577255619406,2009-01-01,2009-12-31
1694,Africa,Oceania,0.007777563155658753,2009-01-01,2009-12-31
1695,Africa,Europe,0.3998591331507447,2009-01-01,2009-12-31
1696,Africa,North America,0.07287587857972014,2009-01-01,2009-12-31
1697,Africa,South America,0.033847864875468384,2009-01-01,2009-12-31
1698,Asia,Asia,0.6201527422514361,2009-01-01,2009-12-31
1699,Asia,Africa,0.0258079084143752,2009-01-01,2009-12-31
1700,Asia,Oceania,0.03332905158101758,2009-01-01,2009-12-31
1701,Asia,Europe,0.1929468339778183,2009-01-01,2009-12-31
1702,Asia,North America,0.09996422198420547,2009-01-01,2009-12-31
1703,Asia,South America,0.027799241791147355,2009-01-01,2009-12-31
1704,Oceania,Oceania,0.09747095814707901,2009-01-01,2009-12-31
1705,Oceania,Africa,0.01070670241027987,2009-01-01,2009-12-31
1706,Oceania,Asia,0.5059525060196751,2009-01-01,2009-12-31
1707,Oceania,Europe,0.22872202442501013,2009-01-01,2009-12-31
1708,Oceania,North America,0.14771305639245536,2009-01-01,2009-12-31
1709,Oceania,South America,0.009434752605500512,2009-01-01,2009-12-31
1710,Europe,Europe,0.7301861517371071,2009-01-01,2009-12-31
1711,Europe,Africa,0.030601102835695723,2009-01-01,2009-12-31
1712,Europe,Asia,0.15759061207187397,2009-01-01,2009-12-31
1713,Europe,Oceania,0.003845928968314406,2009-01-01,2009-12-31
1714,Europe,North America,0.06055185402768081,2009-01-01,2009-12-31
1715,Europe,South America,0.017224350359327942,2009-01-01,2009-12-31
1716,North America,North America,0.4009552806483577,2009-01-01,2009-12-31
1717,North America,Africa,0.027952093485978484,2009-01-01,2009-12-31
1718,North America,Asia,0.3382610053867707,2009-01-01,2009-12-31
1719,North America,Oceania,0.005800559091475932,2009-01-01,2009-12-31
1720,North America,Europe,0.18152827038689373,2009-01-01,2009-12-31
1721,North America,South America,0.04550279100052345,2009-01-01,2009-12-31
1722,South America,South America,0.2587666047385947,2009-01-01,2009-12-31
1723,South America,Africa,0.02738098805432447,2009-01-01,2009-12-31
1724,South America,Asia,0.22427867831691736,2009-01-01,2009-12-31
1725,South America,Oceania,0.005022396358533368,2009-01-01,2009-12-31
1726,South America,Europe,0.20983165168234577,2009-01-01,2009-12-31
1727,South America,North America,0.2747196808492843,2009-01-01,2009-12-31
1728,Africa,Africa,0.13681232780899388,2010-01-01,2010-12-31
1729,Africa,Asia,0.36971454083639677,2010-01-01,2010-12-31
1730,Africa,Oceania,0.009232348458705126,2010-01-01,2010-12-31
1731,Africa,Europe,0.3763233573288839,2010-01-01,2010-12-31
1732,Africa,North America,0.0737842756956147,2010-01-01,2010-12-31
1733,Africa,South America,0.03413314987140564,2010-01-01,2010-12-31
1734,Asia,Asia,0.6300762917410931,2010-01-01,2010-12-31
1735,Asia,Africa,0.027221431017908772,2010-01-01,2010-12-31
1736,Asia,Oceania,0.03582251201486019,2010-01-01,2010-12-31
1737,Asia,Europe,0.17998562627705034,2010-01-01,2010-12-31
1738,Asia,North America,0.0964116283400393,2010-01-01,2010-12-31
1739,Asia,South America,0.030482510609048285,2010-01-01,2010-12-31
1740,Oceania,Oceania,0.0977456072344143,2010-01-01,2010-12-31
1741,Oceania,Africa,0.014014881539406865,2010-01-01,2010-12-31
1742,Oceania,Asia,0.5272312800204426,2010-01-01,2010-12-31
1743,Oceania,Europe,0.21488539239783833,2010-01-01,2010-12-31
1744,Oceania,North America,0.13664569742414667,2010-01-01,2010-12-31
1745,Oceania,South America,0.00947714138375124,2010-01-01,2010-12-31
1746,Europe,Europe,0.7113757592962832,2010-01-01,2010-12-31
1747,Europe,Africa,0.03146830600062689,2010-01-01,2010-12-31
1748,Europe,Asia,0.17406394043624576,2010-01-01,2010-12-31
1749,Europe,Oceania,0.0039933915670738365,2010-01-01,2010-12-31
1750,Europe,North America,0.060497447353618124,2010-01-01,2010-12-31
1751,Europe,South America,0.01860115534615222,2010-01-01,2010-12-31
1752,North America,North America,0.4034439880767909,2010-01-01,2010-12-31
1753,North America,Africa,0.03097271457726271,2010-01-01,2010-12-31
1754,North America,Asia,0.3456809255755675,2010-01-01,2010-12-31
1755,North America,Oceania,0.005132140559465701,2010-01-01,2010-12-31
1756,North America,Europe,0.16883945030863265,2010-01-01,2010-12-31
1757,North America,South America,0.04593078090228053,2010-01-01,2010-12-31
1758,South America,South America,0.23813461765093538,2010-01-01,2010-12-31
1759,South America,Africa,0.0277078143243309,2010-01-01,2010-12-31
1760,South America,Asia,0.2620939505658187,2010-01-01,2010-12-31
1761,South America,Oceania,0.0058863431441196525,2010-01-01,2010-12-31
1762,South America,Europe,0.2038845123183148,2010-01-01,2010-12-31
1763,South America,North America,0.26229276199648055,2010-01-01,2010-12-31
1764,Africa,Africa,0.13637074378237266,2011-01-01,2011-12-31
1765,Africa,Asia,0.3806281686917275,2011-01-01,2011-12-31
1766,Africa,Oceania,0.009701621149552272,2011-01-01,2011-12-31
1767,Africa,Europe,0.36136384043369524,2011-01-01,2011-12-31
1768,Africa,North America,0.07172636924764765,2011-01-01,2011-12-31
1769,Africa,South America,0.0402092566950047,2011-01-01,2011-12-31
1770,Asia,Asia,0.6284844382790876,2011-01-01,2011-12-31
1771,Asia,Africa,0.02985791037776046,2011-01-01,2011-12-31
1772,Asia,Oceania,0.03822647606154971,2011-01-01,2011-12-31
1773,Asia,Europe,0.1811502569433426,2011-01-01,2011-12-31
1774,Asia,North America,0.09150914130473767,2011-01-01,2011-12-31
1775,Asia,South America,0.030771777033521894,2011-01-01,2011-12-31
1776,Oceania,Oceania,0.10033758089808908,2011-01-01,2011-12-31
1777,Oceania,Africa,0.01914071434262327,2011-01-01,2011-12-31
1778,Oceania,Asia,0.5145709918942188,2011-01-01,2011-12-31
1779,Oceania,Europe,0.21550867742028543,2011-01-01,2011-12-31
1780,Oceania,North America,0.1398199497034992,2011-01-01,2011-12-31
1781,Oceania,South America,0.010622085741284128,2011-01-01,2011-12-31
1782,Europe,Europe,0.7121945597875226,2011-01-01,2011-12-31
1783,Europe,Africa,0.031018476567685815,2011-01-01,2011-12-31
1784,Europe,Asia,0.1758364366806984,2011-01-01,2011-12-31
1785,Europe,Oceania,0.004172000146960615,2011-01-01,2011-12-31
1786,Europe,North America,0.05743394817529433,2011-01-01,2011-12-31
1787,Europe,South America,0.01934457864183827,2011-01-01,2011-12-31
1788,North America,North America,0.4009362420459854,2011-01-01,2011-12-31
1789,North America,Africa,0.030855808703502723,2011-01-01,2011-12-31
1790,North America,Asia,0.34483727372338213,2011-01-01,2011-12-31
1791,North America,Oceania,0.005719615575925304,2011-01-01,2011-12-31
1792,North America,Europe,0.1670538325168555,2011-01-01,2011-12-31
1793,North America,South America,0.05059722743434899,2011-01-01,2011-12-31
1794,South America,South America,0.2325608452884806,2011-01-01,2011-12-31
1795,South America,Africa,0.028599850663926007,2011-01-01,2011-12-31
1796,South America,Asia,0.27186130506981093,2011-01-01,2011-12-31
1797,South America,Oceania,0.00606921266242988,2011-01-01,2011-12-31
1798,South America,Europe,0.20642423015696254,2011-01-01,2011-12-31
1799,South America,North America,0.25448455615839005,2011-01-01,2011-12-31
1800,Africa,Africa,0.14187414819066838,2012-01-01,2012-12-31
1801,Africa,Asia,0.3996822345945059,2012-01-01,2012-12-31
1802,Africa,Oceania,0.008665076947365673,2012-01-01,2012-12-31
1803,Africa,Europe,0.3453561922860311,2012-01-01,2012-12-31
1804,Africa,North America,0.06746842941379719,2012-01-01,2012-12-31
1805,Africa,South America,0.036953918567631756,2012-01-01,2012-12-31
1806,Asia,Asia,0.6321499544222107,2012-01-01,2012-12-31
1807,Asia,Africa,0.033175829030577544,2012-01-01,2012-12-31
1808,Asia,Oceania,0.03509812937090666,2012-01-01,2012-12-31
1809,Asia,Europe,0.17739031375060818,2012-01-01,2012-12-31
1810,Asia,North America,0.09086015351456296,2012-01-01,2012-12-31
1811,Asia,South America,0.031325619911133966,2012-01-01,2012-12-31
1812,Oceania,Oceania,0.08904782916633422,2012-01-01,2012-12-31
1813,Oceania,Africa,0.025581584985461443,2012-01-01,2012-12-31
1814,Oceania,Asia,0.516571656772442,2012-01-01,2012-12-31
1815,Oceania,Europe,0.20938646227300883,2012-01-01,2012-12-31
1816,Oceania,North America,0.14871450697184788,2012-01-01,2012-12-31
1817,Oceania,South America,0.010697959830905625,2012-01-01,2012-12-31
1818,Europe,Europe,0.704247521341364,2012-01-01,2012-12-31
1819,Europe,Africa,0.03740162530237181,2012-01-01,2012-12-31
1820,Europe,Asia,0.17457874204898075,2012-01-01,2012-12-31
1821,Europe,Oceania,0.0037553309160203788,2012-01-01,2012-12-31
1822,Europe,North America,0.0610389396276213,2012-01-01,2012-12-31
1823,Europe,South America,0.018977840763641746,2012-01-01,2012-12-31
1824,North America,North America,0.4074786969429449,2012-01-01,2012-12-31
1825,North America,Africa,0.023853357155009084,2012-01-01,2012-12-31
1826,North America,Asia,0.34790147370530156,2012-01-01,2012-12-31
1827,North America,Oceania,0.005093041551340643,2012-01-01,2012-12-31
1828,North America,Europe,0.16677919164558958,2012-01-01,2012-12-31
1829,North America,South America,0.048894238999814224,2012-01-01,2012-12-31
1830,South America,South America,0.2226383818477958,2012-01-01,2012-12-31
1831,South America,Africa,0.027607224511401435,2012-01-01,2012-12-31
1832,South America,Asia,0.2772765075213536,2012-01-01,2012-12-31
1833,South America,Oceania,0.004621257475183605,2012-01-01,2012-12-31
1834,South America,Europe,0.2086794571700348,2012-01-01,2012-12-31
1835,South America,North America,0.2591771714742308,2012-01-01,2012-12-31
1836,Africa,Africa,0.14322810144048642,2013-01-01,2013-12-31
1837,Africa,Asia,0.4001073411205322,2013-01-01,2013-12-31
1838,Africa,Oceania,0.007727694753816369,2013-01-01,2013-12-31
1839,Africa,Europe,0.35137005219173945,2013-01-01,2013-12-31
1840,Africa,North America,0.06522216886130495,2013-01-01,2013-12-31
1841,Africa,South America,0.03234464163212059,2013-01-01,2013-12-31
1842,Asia,Asia,0.622984741735714,2013-01-01,2013-12-31
1843,Asia,Africa,0.03166886531812393,2013-01-01,2013-12-31
1844,Asia,Oceania,0.033237266755855255,2013-01-01,2013-12-31
1845,Asia,Europe,0.19020323610949236,2013-01-01,2013-12-31
1846,Asia,North America,0.09097138659297349,2013-01-01,2013-12-31
1847,Asia,South America,0.030934503487840864,2013-01-01,2013-12-31
1848,Oceania,Oceania,0.0837887238693997,2013-01-01,2013-12-31
1849,Oceania,Africa,0.021071354279608677,2013-01-01,2013-12-31
1850,Oceania,Asia,0.5319592715566916,2013-01-01,2013-12-31
1851,Oceania,Europe,0.22002106948871056,2013-01-01,2013-12-31
1852,Oceania,North America,0.13325912811850904,2013-01-01,2013-12-31
1853,Oceania,South America,0.009900452687080312,2013-01-01,2013-12-31
1854,Europe,Europe,0.7178750812627073,2013-01-01,2013-12-31
1855,Europe,Africa,0.0349401190520527,2013-01-01,2013-12-31
1856,Europe,Asia,0.16807433295426666,2013-01-01,2013-12-31
1857,Europe,Oceania,0.0029731078598449804,2013-01-01,2013-12-31
1858,Europe,North America,0.05857299516525689,2013-01-01,2013-12-31
1859,Europe,South America,0.017564363705871555,2013-01-01,2013-12-31
1860,North America,North America,0.4173640924899537,2013-01-01,2013-12-31
1861,North America,Africa,0.016169618077037387,2013-01-01,2013-12-31
1862,North America,Asia,0.3480126910479002,2013-01-01,2013-12-31
1863,North America,Oceania,0.004532201422363099,2013-01-01,2013-12-31
1864,North America,Europe,0.16829166938133747,2013-01-01,2013-12-31
1865,North America,South America,0.04562972758140815,2013-01-01,2013-12-31
1866,South America,South America,0.2219280241158009,2013-01-01,2013-12-31
1867,South America,Africa,0.028281223687042997,2013-01-01,2013-12-31
1868,South America,Asia,0.28539334690988993,2013-01-01,2013-12-31
1869,South America,Oceania,0.004113474770267546,2013-01-01,2013-12-31
1870,South America,Europe,0.2069032554812393,2013-01-01,2013-12-31
1871,South America,North America,0.2533806750357593,2013-01-01,2013-12-31
1872,Africa,Africa,0.13336965119208594,2014-01-01,2014-12-31
1873,Africa,Asia,0.4130975437943592,2014-01-01,2014-12-31
1874,Africa,Oceania,0.00785300966534197,2014-01-01,2014-12-31
1875,Africa,Europe,0.3447676995646387,2014-01-01,2014-12-31
1876,Africa,North America,0.07222625879391535,2014-01-01,2014-12-31
1877,Africa,South America,0.02868583698965886,2014-01-01,2014-12-31
1878,Asia,Asia,0.6287202979208567,2014-01-01,2014-12-31
1879,Asia,Africa,0.03129434913745855,2014-01-01,2014-12-31
1880,Asia,Oceania,0.033606182532872,2014-01-01,2014-12-31
1881,Asia,Europe,0.1840717407793593,2014-01-01,2014-12-31
1882,Asia,North America,0.09225277458765126,2014-01-01,2014-12-31
1883,Asia,South America,0.03005465504180216,2014-01-01,2014-12-31
1884,Oceania,Oceania,0.08464828567270007,2014-01-01,2014-12-31
1885,Oceania,Africa,0.017921375606391524,2014-01-01,2014-12-31
1886,Oceania,Asia,0.5368042297647846,2014-01-01,2014-12-31
1887,Oceania,Europe,0.21029138755556,2014-01-01,2014-12-31
1888,Oceania,North America,0.13894433458948355,2014-01-01,2014-12-31
1889,Oceania,South America,0.011390386811080252,2014-01-01,2014-12-31
1890,Europe,Europe,0.7168101376261481,2014-01-01,2014-12-31
1891,Europe,Africa,0.03170745355900411,2014-01-01,2014-12-31
1892,Europe,Asia,0.17243109720578847,2014-01-01,2014-12-31
1893,Europe,Oceania,0.0028630477264528645,2014-01-01,2014-12-31
1894,Europe,North America,0.05955255032712399,2014-01-01,2014-12-31
1895,Europe,South America,0.016635713555482472,2014-01-01,2014-12-31
1896,North America,North America,0.42210527456292335,2014-01-01,2014-12-31
1897,North America,Africa,0.010969835562467726,2014-01-01,2014-12-31
1898,North America,Asia,0.3452710625632389,2014-01-01,2014-12-31
1899,North America,Oceania,0.004962690390257268,2014-01-01,2014-12-31
1900,North America,Europe,0.17498162078125196,2014-01-01,2014-12-31
1901,North America,South America,0.04170951613986077,2014-01-01,2014-12-31
1902,South America,South America,0.21284568594575748,2014-01-01,2014-12-31
1903,South America,Africa,0.02977801214799789,2014-01-01,2014-12-31
1904,South America,Asia,0.2912532016450932,2014-01-01,2014-12-31
1905,South America,Oceania,0.003963566596835982,2014-01-01,2014-12-31
1906,South America,Europe,0.20426258481049953,2014-01-01,2014-12-31
1907,South America,North America,0.2578969488538159,2014-01-01,2014-12-31
1908,Africa,Africa,0.12804480037413296,2015-01-01,2015-12-31
1909,Africa,Asia,0.4386732102816158,2015-01-01,2015-12-31
1910,Africa,Oceania,0.008110411867072828,2015-01-01,2015-12-31
1911,Africa,Europe,0.33314255000828386,2015-01-01,2015-12-31
1912,Africa,North America,0.06359640633699454,2015-01-01,2015-12-31
1913,Africa,South America,0.0284326211319,2015-01-01,2015-12-31
1914,Asia,Asia,0.6325536257256719,2015-01-01,2015-12-31
1915,Asia,Africa,0.024672918795850266,2015-01-01,2015-12-31
1916,Asia,Oceania,0.02989594350859173,2015-01-01,2015-12-31
1917,Asia,Europe,0.18547663377534254,2015-01-01,2015-12-31
1918,Asia,North America,0.09915660378568676,2015-01-01,2015-12-31
1919,Asia,South America,0.028244274408856806,2015-01-01,2015-12-31
1920,Oceania,Oceania,0.07523849589955899,2015-01-01,2015-12-31
1921,Oceania,Africa,0.008489549851751273,2015-01-01,2015-12-31
1922,Oceania,Asia,0.5592785735563066,2015-01-01,2015-12-31
1923,Oceania,Europe,0.2032638716917595,2015-01-01,2015-12-31
1924,Oceania,North America,0.14430364434211038,2015-01-01,2015-12-31
1925,Oceania,South America,0.00942586465851325,2015-01-01,2015-12-31
1926,Europe,Europe,0.7055188913159307,2015-01-01,2015-12-31
1927,Europe,Africa,0.02681595138117264,2015-01-01,2015-12-31
1928,Europe,Asia,0.18221639836157946,2015-01-01,2015-12-31
1929,Europe,Oceania,0.0028880510961886334,2015-01-01,2015-12-31
1930,Europe,North America,0.06745132893201636,2015-01-01,2015-12-31
1931,Europe,South America,0.015109378913112221,2015-01-01,2015-12-31
1932,North America,North America,0.4114427364622235,2015-01-01,2015-12-31
1933,North America,Africa,0.008250661448915633,2015-01-01,2015-12-31
1934,North America,Asia,0.3561668990462025,2015-01-01,2015-12-31
1935,North America,Oceania,0.005310680314840347,2015-01-01,2015-12-31
1936,North America,Europe,0.18329178132013382,2015-01-01,2015-12-31
1937,North America,South America,0.03553724140768417,2015-01-01,2015-12-31
1938,South America,South America,0.2044014594020749,2015-01-01,2015-12-31
1939,South America,Africa,0.0197061672657745,2015-01-01,2015-12-31
1940,South America,Asia,0.3082144271744901,2015-01-01,2015-12-31
1941,South America,Oceania,0.00478408016975339,2015-01-01,2015-12-31
1942,South America,Europe,0.20355104325972972,2015-01-01,2015-12-31
1943,South America,North America,0.2593428227281774,2015-01-01,2015-12-31
1944,Africa,Africa,0.12361629284968043,2016-01-01,2016-12-31
1945,Africa,Asia,0.41891548664717615,2016-01-01,2016-12-31
1946,Africa,Oceania,0.008148177623056849,2016-01-01,2016-12-31
1947,Africa,Europe,0.35850045282809423,2016-01-01,2016-12-31
1948,Africa,North America,0.05966277109800331,2016-01-01,2016-12-31
1949,Africa,South America,0.031156818953989057,2016-01-01,2016-12-31
1950,Asia,Asia,0.6285992512008463,2016-01-01,2016-12-31
1951,Asia,Africa,0.024300376799401974,2016-01-01,2016-12-31
1952,Asia,Oceania,0.03033183088275974,2016-01-01,2016-12-31
1953,Asia,Europe,0.1858656612333552,2016-01-01,2016-12-31
1954,Asia,North America,0.10183261194995148,2016-01-01,2016-12-31
1955,Asia,South America,0.02907026793368529,2016-01-01,2016-12-31
1956,Oceania,Oceania,0.07983508474552181,2016-01-01,2016-12-31
1957,Oceania,Africa,0.008959816023546644,2016-01-01,2016-12-31
1958,Oceania,Asia,0.5501138071264577,2016-01-01,2016-12-31
1959,Oceania,Europe,0.21468918820663696,2016-01-01,2016-12-31
1960,Oceania,North America,0.13720030344500583,2016-01-01,2016-12-31
1961,Oceania,South America,0.00920180045283099,2016-01-01,2016-12-31
1962,Europe,Europe,0.7086273064351067,2016-01-01,2016-12-31
1963,Europe,Africa,0.023077506023057758,2016-01-01,2016-12-31
1964,Europe,Asia,0.18350219858547126,2016-01-01,2016-12-31
1965,Europe,Oceania,0.0036183044806360424,2016-01-01,2016-12-31
1966,Europe,North America,0.06679447234514123,2016-01-01,2016-12-31
1967,Europe,South America,0.014380212130586992,2016-01-01,2016-12-31
1968,North America,North America,0.40658561961336553,2016-01-01,2016-12-31
1969,North America,Africa,0.00875176640572605,2016-01-01,2016-12-31
1970,North America,Asia,0.36125072527780455,2016-01-01,2016-12-31
1971,North America,Oceania,0.004946612532424727,2016-01-01,2016-12-31
1972,North America,Europe,0.18619105582057252,2016-01-01,2016-12-31
1973,North America,South America,0.03227422035010663,2016-01-01,2016-12-31
1974,South America,South America,0.21873673766458734,2016-01-01,2016-12-31
1975,South America,Africa,0.013138560158640733,2016-01-01,2016-12-31
1976,South America,Asia,0.2993750294816715,2016-01-01,2016-12-31
1977,South America,Oceania,0.004644587279169911,2016-01-01,2016-12-31
1978,South America,Europe,0.20827452179323896,2016-01-01,2016-12-31
1979,South America,North America,0.2558305636226916,2016-01-01,2016-12-31
1980,Africa,Africa,0.12531476307122347,2017-01-01,2017-12-31
1981,Africa,Asia,0.4231266000684541,2017-01-01,2017-12-31
1982,Africa,Oceania,0.008418336159650246,2017-01-01,2017-12-31
1983,Africa,Europe,0.35611315489054424,2017-01-01,2017-12-31
1984,Africa,North America,0.054074897315494454,2017-01-01,2017-12-31
1985,Africa,South America,0.03295224849463351,2017-01-01,2017-12-31
1986,Asia,Asia,0.6245194355154602,2017-01-01,2017-12-31
1987,Asia,Africa,0.026631709600061938,2017-01-01,2017-12-31
1988,Asia,Oceania,0.035862359684778876,2017-01-01,2017-12-31
1989,Asia,Europe,0.1839471482073101,2017-01-01,2017-12-31
1990,Asia,North America,0.09730360197595611,2017-01-01,2017-12-31
1991,Asia,South America,0.03173574501643281,2017-01-01,2017-12-31
1992,Oceania,Oceania,0.07466576192475997,2017-01-01,2017-12-31
1993,Oceania,Africa,0.011067716703868136,2017-01-01,2017-12-31
1994,Oceania,Asia,0.5669249303295059,2017-01-01,2017-12-31
1995,Oceania,Europe,0.2029710502560483,2017-01-01,2017-12-31
1996,Oceania,North America,0.1355432933533808,2017-01-01,2017-12-31
1997,Oceania,South America,0.008827247432436902,2017-01-01,2017-12-31
1998,Europe,Europe,0.7080574089894706,2017-01-01,2017-12-31
1999,Europe,Africa,0.023936273506428588,2017-01-01,2017-12-31
2000,Europe,Asia,0.1860990805908041,2017-01-01,2017-12-31
2001,Europe,Oceania,0.00326823728387347,2017-01-01,2017-12-31
2002,Europe,North America,0.0647629487605294,2017-01-01,2017-12-31
2003,Europe,South America,0.013876050868893909,2017-01-01,2017-12-31
2004,North America,North America,0.40386653307028,2017-01-01,2017-12-31
2005,North America,Africa,0.009901168404036782,2017-01-01,2017-12-31
2006,North America,Asia,0.36482878894532844,2017-01-01,2017-12-31
2007,North America,Oceania,0.004843787484523679,2017-01-01,2017-12-31
2008,North America,Europe,0.1841225028720321,2017-01-01,2017-12-31
2009,North America,South America,0.03243721922379903,2017-01-01,2017-12-31
2010,South America,South America,0.21853282147390868,2017-01-01,2017-12-31
2011,South America,Africa,0.012659087057850653,2017-01-01,2017-12-31
2012,South America,Asia,0.31813172503894804,2017-01-01,2017-12-31
2013,South America,Oceania,0.0054216696189138686,2017-01-01,2017-12-31
2014,South America,Europe,0.1979403667461481,2017-01-01,2017-12-31
2015,South America,North America,0.2473143300642307,2017-01-01,2017-12-31
2016,Africa,Africa,0.1333820439774592,2018-01-01,2018-12-31
2017,Africa,Asia,0.4341774431334944,2018-01-01,2018-12-31
2018,Africa,Oceania,0.00761568411025598,2018-01-01,2018-12-31
2019,Africa,Europe,0.3393080719383705,2018-01-01,2018-12-31
2020,Africa,North America,0.057894358137608626,2018-01-01,2018-12-31
2021,Africa,South America,0.027622398702811347,2018-01-01,2018-12-31
2022,Asia,Asia,0.6260842910630307,2018-01-01,2018-12-31
2023,Asia,Africa,0.029292796566077847,2018-01-01,2018-12-31
2024,Asia,Oceania,0.03642213424571975,2018-01-01,2018-12-31
2025,Asia,Europe,0.1809921853442817,2018-01-01,2018-12-31
2026,Asia,North America,0.09434144111679155,2018-01-01,2018-12-31
2027,Asia,South America,0.03286715166409851,2018-01-01,2018-12-31
2028,Oceania,Oceania,0.07579831733260238,2018-01-01,2018-12-31
2029,Oceania,Africa,0.01429864999148734,2018-01-01,2018-12-31
2030,Oceania,Asia,0.5441415675614781,2018-01-01,2018-12-31
2031,Oceania,Europe,0.2199377873033668,2018-01-01,2018-12-31
2032,Oceania,North America,0.13743377295276288,2018-01-01,2018-12-31
2033,Oceania,South America,0.008389904858302504,2018-01-01,2018-12-31
2034,Europe,Europe,0.7089781111086153,2018-01-01,2018-12-31
2035,Europe,Africa,0.02603538198490292,2018-01-01,2018-12-31
2036,Europe,Asia,0.18401473790546774,2018-01-01,2018-12-31
2037,Europe,Oceania,0.0029861207183397337,2018-01-01,2018-12-31
2038,Europe,North America,0.06476348632907983,2018-01-01,2018-12-31
2039,Europe,South America,0.013222161953594476,2018-01-01,2018-12-31
2040,North America,North America,0.39841145502685515,2018-01-01,2018-12-31
2041,North America,Africa,0.009601281021412061,2018-01-01,2018-12-31
2042,North America,Asia,0.36599843884179245,2018-01-01,2018-12-31
2043,North America,Oceania,0.004558900343240792,2018-01-01,2018-12-31
2044,North America,Europe,0.19068238480728794,2018-01-01,2018-12-31
2045,North America,South America,0.03074753995941157,2018-01-01,2018-12-31
2046,South America,South America,0.21534013658460174,2018-01-01,2018-12-31
2047,South America,Africa,0.01612692203940829,2018-01-01,2018-12-31
2048,South America,Asia,0.32066579659042205,2018-01-01,2018-12-31
2049,South America,Oceania,0.004837162512338239,2018-01-01,2018-12-31
2050,South America,Europe,0.19801603724783404,2018-01-01,2018-12-31
2051,South America,North America,0.24501394502539564,2018-01-01,2018-12-31
2052,Africa,Africa,0.13305697250894466,2019-01-01,2019-12-31
2053,Africa,Asia,0.4417873135333686,2019-01-01,2019-12-31
2054,Africa,Oceania,0.006395681430048065,2019-01-01,2019-12-31
2055,Africa,Europe,0.32775373375608285,2019-01-01,2019-12-31
2056,Africa,North America,0.06240874918064758,2019-01-01,2019-12-31
2057,Africa,South America,0.02859754959090826,2019-01-01,2019-12-31
2058,Asia,Asia,0.6230196912733368,2019-01-01,2019-12-31
2059,Asia,Africa,0.030664690022221493,2019-01-01,2019-12-31
2060,Asia,Oceania,0.037372493720605644,2019-01-01,2019-12-31
2061,Asia,Europe,0.17703772586176222,2019-01-01,2019-12-31
2062,Asia,North America,0.09582354950861946,2019-01-01,2019-12-31
2063,Asia,South America,0.03608184961345434,2019-01-01,2019-12-31
2064,Oceania,Oceania,0.07189771458190218,2019-01-01,2019-12-31
2065,Oceania,Africa,0.01146323715292645,2019-01-01,2019-12-31
2066,Oceania,Asia,0.5563636241328921,2019-01-01,2019-12-31
2067,Oceania,Europe,0.2111141883389824,2019-01-01,2019-12-31
2068,Oceania,North America,0.1404051800374793,2019-01-01,2019-12-31
2069,Oceania,South America,0.008756055755817596,2019-01-01,2019-12-31
2070,Europe,Europe,0.6827381978749044,2019-01-01,2019-12-31
2071,Europe,Africa,0.027152088848442064,2019-01-01,2019-12-31
2072,Europe,Asia,0.20185415618400537,2019-01-01,2019-12-31
2073,Europe,Oceania,0.004240197121475982,2019-01-01,2019-12-31
2074,Europe,North America,0.07075294210248469,2019-01-01,2019-12-31
2075,Europe,South America,0.013262417868687438,2019-01-01,2019-12-31
2076,North America,North America,0.37662735238132866,2019-01-01,2019-12-31
2077,North America,Africa,0.009063658071934004,2019-01-01,2019-12-31
2078,North America,Asia,0.379248735390658,2019-01-01,2019-12-31
2079,North America,Oceania,0.005203994326223008,2019-01-01,2019-12-31
2080,North America,Europe,0.1999305325119968,2019-01-01,2019-12-31
2081,North America,South America,0.029925727317859547,2019-01-01,2019-12-31
2082,South America,South America,0.19399669423558769,2019-01-01,2019-12-31
2083,South America,Africa,0.016990322425633614,2019-01-01,2019-12-31
2084,South America,Asia,0.34058057739529246,2019-01-01,2019-12-31
2085,South America,Oceania,0.004034561758573289,2019-01-01,2019-12-31
2086,South America,Europe,0.19871756755191183,2019-01-01,2019-12-31
2087,South America,North America,0.2456802766330011,2019-01-01,2019-12-31
2088,Africa,Africa,0.12464833342789673,2020-01-01,2020-12-31
2089,Africa,Asia,0.4630801129721599,2020-01-01,2020-12-31
2090,Africa,Oceania,0.006200967984681969,2020-01-01,2020-12-31
2091,Africa,Europe,0.3179505114754626,2020-01-01,2020-12-31
2092,Africa,North America,0.05873155645393833,2020-01-01,2020-12-31
2093,Africa,South America,0.02938851768586044,2020-01-01,2020-12-31
2094,Asia,Asia,0.6316933394005945,2020-01-01,2020-12-31
2095,Asia,Africa,0.028177110642604364,2020-01-01,2020-12-31
2096,Asia,Oceania,0.03675991786150739,2020-01-01,2020-12-31
2097,Asia,Europe,0.1737532030894785,2020-01-01,2020-12-31
2098,Asia,North America,0.09246729575980167,2020-01-01,2020-12-31
2099,Asia,South America,0.03714913324601364,2020-01-01,2020-12-31
2100,Oceania,Oceania,0.06641020418933481,2020-01-01,2020-12-31
2101,Oceania,Africa,0.011084105874996295,2020-01-01,2020-12-31
2102,Oceania,Asia,0.5814823148658351,2020-01-01,2020-12-31
