Source,Target,weight,timeset
MNG,CHE,0.07031224542942772,"<[1969, 1970]>"
MNG,DEU,0.0759627508754295,"<[1969, 1970]>"
MNG,FRA,0.0898684789853907,"<[1969, 1970]>"
MNG,JPN,0.09390120270054328,"<[1969, 1970]>"
MNG,USA,0.5384611574673035,"<[1969, 1970]>"
MOZ,GBR,0.05080643396648468,"<[1969, 1970]>"
MOZ,IND,0.12728400196491296,"<[1969, 1970]>"
MOZ,JPN,0.10460806581802025,"<[1969, 1970]>"
MOZ,PRT,0.31106243847369414,"<[1969, 1970]>"
MOZ,USA,0.0834169777241753,"<[1969, 1970]>"
MRT,BEL,0.11476504550424922,"<[1969, 1970]>"
MRT,DEU,0.1477499493862759,"<[1969, 1970]>"
MRT,FRA,0.23395585030749988,"<[1969, 1970]>"
MRT,GBR,0.24177445043729173,"<[1969, 1970]>"
MRT,ITA,0.13569308356444928,"<[1969, 1970]>"
MRT,JPN,0.052743367597869587,"<[1969, 1970]>"
MTQ,FRA,0.9223751032368114,"<[1969, 1970]>"
MUS,CAN,0.17301355608944805,"<[1969, 1970]>"
MUS,GBR,0.7024753099325388,"<[1969, 1970]>"
MUS,USA,0.08964730662325557,"<[1969, 1970]>"
MWI,GBR,0.47854458259888494,"<[1969, 1970]>"
MWI,USA,0.06346571279144529,"<[1969, 1970]>"
MWI,ZMB,0.07693677737077113,"<[1969, 1970]>"
MWI,ZWE,0.05950148227192691,"<[1969, 1970]>"
MYS,JPN,0.21106497275885383,"<[1969, 1970]>"
MYS,SGP,0.20894323993209943,"<[1969, 1970]>"
MYS,USA,0.15331240069437507,"<[1969, 1970]>"
NCL,FRA,0.35923731347057564,"<[1969, 1970]>"
NCL,JPN,0.5526620033505147,"<[1969, 1970]>"
NER,FRA,0.7862414493143909,"<[1969, 1970]>"
NGA,DEU,0.08107132846276802,"<[1969, 1970]>"
NGA,FRA,0.10287117092980089,"<[1969, 1970]>"
NGA,GBR,0.31447000167556105,"<[1969, 1970]>"
NGA,ITA,0.0606891494587394,"<[1969, 1970]>"
NGA,NLD,0.11019070419521136,"<[1969, 1970]>"
NGA,USA,0.07614879655801411,"<[1969, 1970]>"
NIC,CRI,0.08712495968068387,"<[1969, 1970]>"
NIC,DEU,0.11369640422379373,"<[1969, 1970]>"
NIC,JPN,0.18330561206328236,"<[1969, 1970]>"
NIC,USA,0.32955283790157075,"<[1969, 1970]>"
NLD,BEL,0.14672742514848275,"<[1969, 1970]>"
NLD,DEU,0.316466572587479,"<[1969, 1970]>"
NLD,FRA,0.12219088573344312,"<[1969, 1970]>"
NLD,GBR,0.09223735102389524,"<[1969, 1970]>"
NLD,ITA,0.053216339563813574,"<[1969, 1970]>"
NOR,DEU,0.1565685526107201,"<[1969, 1970]>"
NOR,DNK,0.07046092714488646,"<[1969, 1970]>"
NOR,GBR,0.18893573114085233,"<[1969, 1970]>"
NOR,SWE,0.14572250153160834,"<[1969, 1970]>"
NOR,USA,0.06859601073439037,"<[1969, 1970]>"
NPL,BEL,0.06455209554455574,"<[1969, 1970]>"
NPL,IND,0.7063933712766612,"<[1969, 1970]>"
NPL,USA,0.06437091755956707,"<[1969, 1970]>"
NZL,AUS,0.06913117472574115,"<[1969, 1970]>"
NZL,GBR,0.3812888042884973,"<[1969, 1970]>"
NZL,JPN,0.10812174436266328,"<[1969, 1970]>"
NZL,USA,0.16054963614939471,"<[1969, 1970]>"
OMN,DEU,0.18148303474042873,"<[1969, 1970]>"
OMN,FRA,0.19700900494547333,"<[1969, 1970]>"
OMN,GBR,0.2143736540205898,"<[1969, 1970]>"
OMN,JPN,0.10556534949030352,"<[1969, 1970]>"
OMN,NLD,0.058010526242197866,"<[1969, 1970]>"
OMN,SWE,0.08171914369612404,"<[1969, 1970]>"
PAK,DEU,0.05614105022865305,"<[1969, 1970]>"
PAK,GBR,0.12823867128545,"<[1969, 1970]>"
PAK,HKG,0.05028486873879651,"<[1969, 1970]>"
PAK,USA,0.11014068443515795,"<[1969, 1970]>"
PAN,CAN,0.055750076279448425,"<[1969, 1970]>"
PAN,DEU,0.12890840660469297,"<[1969, 1970]>"
PAN,USA,0.43047055102352416,"<[1969, 1970]>"
PER,DEU,0.12341631393954904,"<[1969, 1970]>"
PER,JPN,0.19848506666886753,"<[1969, 1970]>"
PER,NLD,0.051705782573492474,"<[1969, 1970]>"
PER,USA,0.34009849850859664,"<[1969, 1970]>"
PHL,JPN,0.43109394951005037,"<[1969, 1970]>"
PHL,USA,0.37093898973776857,"<[1969, 1970]>"
PNG,AUS,0.48566605168433996,"<[1969, 1970]>"
PNG,GBR,0.24590388459789064,"<[1969, 1970]>"
PNG,JPN,0.12496246273215642,"<[1969, 1970]>"
PNG,USA,0.10434962709086831,"<[1969, 1970]>"
POL,DEU,0.13104426652320225,"<[1969, 1970]>"
POL,FRA,0.0529545721204711,"<[1969, 1970]>"
POL,GBR,0.12381939347145737,"<[1969, 1970]>"
POL,HUN,0.05582713498703749,"<[1969, 1970]>"
POL,ITA,0.0948389683690209,"<[1969, 1970]>"
POL,USA,0.08258402750577926,"<[1969, 1970]>"
PRK,DEU,0.13515956577558547,"<[1969, 1970]>"
PRK,HKG,0.053880732725956205,"<[1969, 1970]>"
PRK,JPN,0.5394583818171266,"<[1969, 1970]>"
PRT,AGO,0.12802143932595617,"<[1969, 1970]>"
PRT,DEU,0.07036367696294714,"<[1969, 1970]>"
PRT,FRA,0.05341263634768562,"<[1969, 1970]>"
PRT,GBR,0.2138358168108078,"<[1969, 1970]>"
PRT,MOZ,0.08827349976568795,"<[1969, 1970]>"
PRT,SWE,0.05625164528753996,"<[1969, 1970]>"
PRT,USA,0.09308808924144574,"<[1969, 1970]>"
PRY,ARG,0.26917690834293084,"<[1969, 1970]>"
PRY,DEU,0.1030684478214174,"<[1969, 1970]>"
PRY,FRA,0.08144066406522221,"<[1969, 1970]>"
PRY,GBR,0.07684880439690937,"<[1969, 1970]>"
PRY,USA,0.18535545464903452,"<[1969, 1970]>"
PYF,BEL,0.05811264633872385,"<[1969, 1970]>"
PYF,CAN,0.33129579971962114,"<[1969, 1970]>"
PYF,DEU,0.06720946236069919,"<[1969, 1970]>"
PYF,FRA,0.37095149672843913,"<[1969, 1970]>"
PYF,ITA,0.09893677825897795,"<[1969, 1970]>"
PYF,SWE,0.05015924155522127,"<[1969, 1970]>"
QAT,AUS,0.0807233693493457,"<[1969, 1970]>"
QAT,FRA,0.09361796427750459,"<[1969, 1970]>"
QAT,GBR,0.16700597752648583,"<[1969, 1970]>"
QAT,ITA,0.13641274899518205,"<[1969, 1970]>"
QAT,JPN,0.2307852199223539,"<[1969, 1970]>"
QAT,USA,0.09216394206207264,"<[1969, 1970]>"
REU,FRA,0.785025314763903,"<[1969, 1970]>"
REU,ITA,0.1502867969491631,"<[1969, 1970]>"
ROU,DEU,0.2047849324180362,"<[1969, 1970]>"
ROU,FRA,0.06564115569487598,"<[1969, 1970]>"
ROU,GBR,0.10780254958338774,"<[1969, 1970]>"
ROU,ITA,0.1793866901776451,"<[1969, 1970]>"
RUS,DEU,0.09448624903521981,"<[1969, 1970]>"
RUS,FIN,0.0626205017554731,"<[1969, 1970]>"
RUS,FRA,0.06118944649599969,"<[1969, 1970]>"
RUS,GBR,0.16637230969794994,"<[1969, 1970]>"
RUS,IND,0.09424893151363062,"<[1969, 1970]>"
RUS,ITA,0.06344596405938538,"<[1969, 1970]>"
RUS,JPN,0.15268903323290514,"<[1969, 1970]>"
RWA,BEL,0.4351349482220584,"<[1969, 1970]>"
RWA,DEU,0.2809265873585855,"<[1969, 1970]>"
RWA,GBR,0.17104201711071318,"<[1969, 1970]>"
SAU,BHR,0.053608509262787755,"<[1969, 1970]>"
SAU,DEU,0.09488314110714931,"<[1969, 1970]>"
SAU,ESP,0.06900373223998006,"<[1969, 1970]>"
SAU,GBR,0.09819926774477386,"<[1969, 1970]>"
SAU,ITA,0.1092227830206739,"<[1969, 1970]>"
SAU,JPN,0.205744634514428,"<[1969, 1970]>"
SAU,NLD,0.07842573738699053,"<[1969, 1970]>"
SDN,CHN,0.07556737976765346,"<[1969, 1970]>"
SDN,DEU,0.15566733188601933,"<[1969, 1970]>"
SDN,GBR,0.07072787470427448,"<[1969, 1970]>"
SDN,IND,0.11794239475815907,"<[1969, 1970]>"
SDN,ITA,0.12537110517199607,"<[1969, 1970]>"
SDN,JPN,0.09014214324300031,"<[1969, 1970]>"
SEN,FRA,0.4940421846790647,"<[1969, 1970]>"
SEN,USA,0.10956376737376752,"<[1969, 1970]>"
SGP,CHN,0.08218069938896752,"<[1969, 1970]>"
SGP,GBR,0.08676769728383521,"<[1969, 1970]>"
SGP,IDN,0.05348936745996745,"<[1969, 1970]>"
SGP,MYS,0.21038891531798215,"<[1969, 1970]>"
SGP,RUS,0.057984490739826686,"<[1969, 1970]>"
SGP,USA,0.07318370557802227,"<[1969, 1970]>"
SLE,DEU,0.07802466347282246,"<[1969, 1970]>"
SLE,GBR,0.6356342391593692,"<[1969, 1970]>"
SLE,JPN,0.05602235536537493,"<[1969, 1970]>"
SLE,NLD,0.07874371461745457,"<[1969, 1970]>"
SLE,USA,0.11886783214678744,"<[1969, 1970]>"
SLV,CRI,0.07137535573519987,"<[1969, 1970]>"
SLV,DEU,0.24746283489032267,"<[1969, 1970]>"
SLV,GTM,0.16859065371651907,"<[1969, 1970]>"
SLV,HND,0.05606278366096613,"<[1969, 1970]>"
SLV,JPN,0.09878406522058371,"<[1969, 1970]>"
SLV,NIC,0.05636531040946702,"<[1969, 1970]>"
SLV,USA,0.20647913675127608,"<[1969, 1970]>"
SOM,ITA,0.7101593550100557,"<[1969, 1970]>"
SOM,SAU,0.11887276238700185,"<[1969, 1970]>"
SPM,FRA,0.1366758996009908,"<[1969, 1970]>"
SPM,USA,0.8633241003990092,"<[1969, 1970]>"
STP,AGO,1.0,"<[1969, 1970]>"
SUR,CAN,0.056551032024404355,"<[1969, 1970]>"
SUR,DEU,0.15828107679627107,"<[1969, 1970]>"
SUR,ITA,0.07600513372116578,"<[1969, 1970]>"
SUR,NLD,0.10681176953480695,"<[1969, 1970]>"
SUR,NOR,0.075053075683118,"<[1969, 1970]>"
SUR,USA,0.4228720245903218,"<[1969, 1970]>"
SWE,DEU,0.11628712822670463,"<[1969, 1970]>"
SWE,DNK,0.10298993445284266,"<[1969, 1970]>"
SWE,FIN,0.05650339244423777,"<[1969, 1970]>"
SWE,FRA,0.05372863656613636,"<[1969, 1970]>"
SWE,GBR,0.13006143683625762,"<[1969, 1970]>"
SWE,NOR,0.10177633272232317,"<[1969, 1970]>"
SWE,USA,0.0667344270462384,"<[1969, 1970]>"
SYR,GRC,0.055708105714479185,"<[1969, 1970]>"
SYR,ITA,0.08392788491984297,"<[1969, 1970]>"
SYR,JOR,0.10166112998971878,"<[1969, 1970]>"
SYR,LBN,0.24666907912179112,"<[1969, 1970]>"
SYR,NLD,0.15558952911125798,"<[1969, 1970]>"
SYR,SAU,0.08689425841633962,"<[1969, 1970]>"
TCD,BEL,0.10653280230392748,"<[1969, 1970]>"
TCD,DEU,0.056620757748571685,"<[1969, 1970]>"
TCD,FRA,0.523557066825396,"<[1969, 1970]>"
TCD,LBY,0.0809884848211579,"<[1969, 1970]>"
TGO,BEL,0.09236481822269332,"<[1969, 1970]>"
TGO,DEU,0.20793841668294857,"<[1969, 1970]>"
TGO,FRA,0.3663552886615983,"<[1969, 1970]>"
TGO,JPN,0.05344267949220321,"<[1969, 1970]>"
TGO,NLD,0.17888678184039247,"<[1969, 1970]>"
THA,HKG,0.08366849248008873,"<[1969, 1970]>"
THA,JPN,0.22404625782655435,"<[1969, 1970]>"
THA,MYS,0.08208283863976462,"<[1969, 1970]>"
THA,SGP,0.08086497573674552,"<[1969, 1970]>"
THA,USA,0.13510834590751458,"<[1969, 1970]>"
TLS,DEU,0.29495633040796987,"<[1969, 1970]>"
TLS,FRA,0.12398637173274789,"<[1969, 1970]>"
TLS,HKG,0.18110443969781606,"<[1969, 1970]>"
TLS,PRT,0.08640651660248433,"<[1969, 1970]>"
TLS,SWE,0.05092869315147221,"<[1969, 1970]>"
TLS,USA,0.07941365930367485,"<[1969, 1970]>"
TTO,GBR,0.21612731261054863,"<[1969, 1970]>"
TTO,USA,0.4896532683263294,"<[1969, 1970]>"
TUN,BGR,0.05773342941403352,"<[1969, 1970]>"
TUN,DEU,0.09979711493394386,"<[1969, 1970]>"
TUN,FRA,0.2764090266795529,"<[1969, 1970]>"
TUN,ITA,0.16343777872077375,"<[1969, 1970]>"
TUN,LBY,0.07671371198751718,"<[1969, 1970]>"
TUR,DEU,0.19720162453459067,"<[1969, 1970]>"
TUR,FRA,0.07556460992984962,"<[1969, 1970]>"
TUR,GBR,0.06430610431975625,"<[1969, 1970]>"
TUR,ITA,0.09321724040972217,"<[1969, 1970]>"
TUR,RUS,0.05672247751617261,"<[1969, 1970]>"
TUR,USA,0.11376487089879352,"<[1969, 1970]>"
TWN,DEU,0.05105984833388909,"<[1969, 1970]>"
TWN,HKG,0.08204666425080506,"<[1969, 1970]>"
TWN,JPN,0.16362324162212155,"<[1969, 1970]>"
TWN,USA,0.38038451505029025,"<[1969, 1970]>"
TWN,VNM,0.05317252880599775,"<[1969, 1970]>"
TZA,DEU,0.06252259793267537,"<[1969, 1970]>"
TZA,GBR,0.2708999391591333,"<[1969, 1970]>"
TZA,HKG,0.060056789200665796,"<[1969, 1970]>"
TZA,IND,0.12156862610761722,"<[1969, 1970]>"
TZA,JPN,0.05912767282881255,"<[1969, 1970]>"
TZA,SGP,0.08064792716677109,"<[1969, 1970]>"
TZA,USA,0.09326828181877327,"<[1969, 1970]>"
UGA,GBR,0.2570824844726942,"<[1969, 1970]>"
UGA,HKG,0.05064525241762291,"<[1969, 1970]>"
UGA,JPN,0.16161764290248282,"<[1969, 1970]>"
UGA,USA,0.25210763659857893,"<[1969, 1970]>"
URY,BRA,0.07006012883615292,"<[1969, 1970]>"
URY,DEU,0.09724555164960107,"<[1969, 1970]>"
URY,ESP,0.08524872771870355,"<[1969, 1970]>"
URY,GBR,0.1634249807728535,"<[1969, 1970]>"
URY,ITA,0.08740465302100153,"<[1969, 1970]>"
URY,USA,0.0788123222719834,"<[1969, 1970]>"
USA,CAN,0.25079388906269623,"<[1969, 1970]>"
USA,DEU,0.05808573526807097,"<[1969, 1970]>"
USA,GBR,0.06272817330674692,"<[1969, 1970]>"
USA,JPN,0.0950479065950337,"<[1969, 1970]>"
VEN,CAN,0.13065878275934414,"<[1969, 1970]>"
VEN,GBR,0.06405101991218129,"<[1969, 1970]>"
VEN,TTO,0.0823033393063128,"<[1969, 1970]>"
VEN,USA,0.3624492026330262,"<[1969, 1970]>"
VNM,FRA,0.2774690774747641,"<[1969, 1970]>"
VNM,GBR,0.06778680586500661,"<[1969, 1970]>"
VNM,HKG,0.07224487995596085,"<[1969, 1970]>"
VNM,JPN,0.15776212262817862,"<[1969, 1970]>"
VNM,USA,0.12560215479830114,"<[1969, 1970]>"
VUT,AUS,0.3767309218318889,"<[1969, 1970]>"
VUT,FRA,0.06600624840176557,"<[1969, 1970]>"
VUT,GBR,0.05100447337577365,"<[1969, 1970]>"
VUT,JPN,0.12703674859710892,"<[1969, 1970]>"
VUT,NZL,0.18294823155440307,"<[1969, 1970]>"
VUT,USA,0.14303544699756873,"<[1969, 1970]>"
WSM,AUS,0.06003185215460134,"<[1969, 1970]>"
WSM,CHE,0.061852761422364684,"<[1969, 1970]>"
WSM,DEU,0.2400340057743185,"<[1969, 1970]>"
WSM,NLD,0.18906773252994988,"<[1969, 1970]>"
WSM,NZL,0.2566501932605981,"<[1969, 1970]>"
YEM,FRA,0.12913548567288977,"<[1969, 1970]>"
YEM,ITA,0.11687046686392082,"<[1969, 1970]>"
YEM,JPN,0.4556047236259852,"<[1969, 1970]>"
YEM,SAU,0.2459064526546394,"<[1969, 1970]>"
ZAF,DEU,0.11300753135290559,"<[1969, 1970]>"
ZAF,GBR,0.3728613731790357,"<[1969, 1970]>"
ZAF,JPN,0.148044285740605,"<[1969, 1970]>"
ZAF,USA,0.11155516778262106,"<[1969, 1970]>"
ZMB,DEU,0.13049659459495264,"<[1969, 1970]>"
ZMB,FRA,0.09728506524528051,"<[1969, 1970]>"
ZMB,GBR,0.25158104778622253,"<[1969, 1970]>"
ZMB,ITA,0.09898702885575186,"<[1969, 1970]>"
ZMB,JPN,0.28129381447565893,"<[1969, 1970]>"
ZWE,CHE,0.19290779364037058,"<[1969, 1970]>"
ZWE,MWI,0.7165083185580773,"<[1969, 1970]>"
AFG,DEU,0.14857221654798117,"<[1970, 1971]>"
AFG,GBR,0.1310121866250585,"<[1970, 1971]>"
AFG,IND,0.11132188803437501,"<[1970, 1971]>"
AFG,PAK,0.17281758619414886,"<[1970, 1971]>"
AFG,RUS,0.31047553776630915,"<[1970, 1971]>"
AGO,DEU,0.08153560805548345,"<[1970, 1971]>"
AGO,JPN,0.07366237930991854,"<[1970, 1971]>"
AGO,NLD,0.08875855060638653,"<[1970, 1971]>"
AGO,PRT,0.3452457070800727,"<[1970, 1971]>"
AGO,USA,0.16730171716797093,"<[1970, 1971]>"
ALB,AUT,0.06643221081069452,"<[1970, 1971]>"
ALB,DEU,0.11162479006771389,"<[1970, 1971]>"
ALB,EGY,0.05889813071577697,"<[1970, 1971]>"
ALB,FRA,0.069224624914116,"<[1970, 1971]>"
ALB,HUN,0.19086775673534181,"<[1970, 1971]>"
ALB,ITA,0.45580745141174744,"<[1970, 1971]>"
AND,ESP,0.28334188023994944,"<[1970, 1971]>"
AND,FRA,0.7166581197600506,"<[1970, 1971]>"
ARE,GBR,0.660827672899211,"<[1970, 1971]>"
ARE,SWE,0.1295566377967878,"<[1970, 1971]>"
ARG,BRA,0.08771491179611766,"<[1970, 1971]>"
ARG,DEU,0.07892779537312726,"<[1970, 1971]>"
ARG,FRA,0.05064808731663834,"<[1970, 1971]>"
ARG,GBR,0.07218963684287459,"<[1970, 1971]>"
ARG,ITA,0.13858704326408633,"<[1970, 1971]>"
ARG,JPN,0.06977900233979743,"<[1970, 1971]>"
ARG,NLD,0.08307797066285603,"<[1970, 1971]>"
ARG,USA,0.0810228673088011,"<[1970, 1971]>"
AUS,GBR,0.11732931337472138,"<[1970, 1971]>"
AUS,JPN,0.28897880987752544,"<[1970, 1971]>"
AUS,NZL,0.051208276128260795,"<[1970, 1971]>"
AUS,USA,0.11587869462528695,"<[1970, 1971]>"
AUT,CHE,0.11266593631128449,"<[1970, 1971]>"
AUT,DEU,0.2566491223656673,"<[1970, 1971]>"
AUT,GBR,0.06655054061143666,"<[1970, 1971]>"
AUT,ITA,0.10345784248297629,"<[1970, 1971]>"
BDI,DEU,0.08289895254202176,"<[1970, 1971]>"
BDI,ITA,0.05143352388454085,"<[1970, 1971]>"
BDI,USA,0.7412968644778922,"<[1970, 1971]>"
BEL,DEU,0.24944095941219271,"<[1970, 1971]>"
BEL,FRA,0.20358256664142296,"<[1970, 1971]>"
BEL,NLD,0.19696680001269257,"<[1970, 1971]>"
BEL,USA,0.061530587861626775,"<[1970, 1971]>"
BEN,DEU,0.17126912871006236,"<[1970, 1971]>"
BEN,FRA,0.4306392133775627,"<[1970, 1971]>"
BEN,JPN,0.10445619811590313,"<[1970, 1971]>"
BFA,CIV,0.05955390892664697,"<[1970, 1971]>"
BFA,DNK,0.0753462299406463,"<[1970, 1971]>"
BFA,FRA,0.1761236186993657,"<[1970, 1971]>"
BFA,GHA,0.12873984633449323,"<[1970, 1971]>"
BFA,ITA,0.12264469811108311,"<[1970, 1971]>"
BFA,JPN,0.21072570224493187,"<[1970, 1971]>"
BFA,PAK,0.06728206145547937,"<[1970, 1971]>"
BGR,DEU,0.1881567242532506,"<[1970, 1971]>"
BGR,FRA,0.05311306761455669,"<[1970, 1971]>"
BGR,GBR,0.054658902793855005,"<[1970, 1971]>"
BGR,HUN,0.07154856915762403,"<[1970, 1971]>"
BGR,ITA,0.1553403571372782,"<[1970, 1971]>"
BHR,ARE,0.05261600273753165,"<[1970, 1971]>"
BHR,AUS,0.05025217245356483,"<[1970, 1971]>"
BHR,CHE,0.11091503670355105,"<[1970, 1971]>"
BHR,ESP,0.11647021533752612,"<[1970, 1971]>"
BHR,PRT,0.12947055415839223,"<[1970, 1971]>"
BHR,SAU,0.33500464362563914,"<[1970, 1971]>"
BHS,GBR,0.07571966231501778,"<[1970, 1971]>"
BHS,USA,0.7862698519371473,"<[1970, 1971]>"
BLZ,CAN,0.18658691882632342,"<[1970, 1971]>"
BLZ,GBR,0.3485910254807758,"<[1970, 1971]>"
BLZ,USA,0.4301693274912916,"<[1970, 1971]>"
BMU,DEU,0.06632593723505494,"<[1970, 1971]>"
BMU,GBR,0.6021659526129357,"<[1970, 1971]>"
BMU,NLD,0.21066549406580146,"<[1970, 1971]>"
BOL,BEL,0.06920530589700656,"<[1970, 1971]>"
BOL,DEU,0.06039836681203629,"<[1970, 1971]>"
BOL,GBR,0.41036309100136,"<[1970, 1971]>"
BOL,JPN,0.19582300894482255,"<[1970, 1971]>"
BOL,USA,0.14930413223408998,"<[1970, 1971]>"
BRA,ARG,0.06732321877272693,"<[1970, 1971]>"
BRA,DEU,0.09955528255619965,"<[1970, 1971]>"
BRA,FRA,0.05264459059727793,"<[1970, 1971]>"
BRA,ITA,0.07456695263175765,"<[1970, 1971]>"
BRA,JPN,0.06762529877929428,"<[1970, 1971]>"
BRA,USA,0.2417814299943002,"<[1970, 1971]>"
BRB,DEU,0.1093856704079852,"<[1970, 1971]>"
BRB,FRA,0.11626604347212545,"<[1970, 1971]>"
BRB,GBR,0.39595449200449134,"<[1970, 1971]>"
BRB,USA,0.21694431608942433,"<[1970, 1971]>"
BRN,AUS,0.08695432552645187,"<[1970, 1971]>"
BRN,KOR,0.07432465241590451,"<[1970, 1971]>"
BRN,MYS,0.761431523616113,"<[1970, 1971]>"
CAF,BEL,0.07507213616928064,"<[1970, 1971]>"
CAF,ESP,0.11666041979778673,"<[1970, 1971]>"
CAF,FRA,0.38054447528801794,"<[1970, 1971]>"
CAF,ISR,0.10653049066367735,"<[1970, 1971]>"
CAF,USA,0.11380723211979298,"<[1970, 1971]>"
CAN,GBR,0.08781921142519455,"<[1970, 1971]>"
CAN,USA,0.6550279298385399,"<[1970, 1971]>"
CHE,AUT,0.051740454941807706,"<[1970, 1971]>"
CHE,DEU,0.15574286556182465,"<[1970, 1971]>"
CHE,FRA,0.08393969574782355,"<[1970, 1971]>"
CHE,GBR,0.07423422784932143,"<[1970, 1971]>"
CHE,ITA,0.09424119890018547,"<[1970, 1971]>"
CHE,USA,0.09173237903873341,"<[1970, 1971]>"
CHL,ARG,0.06201258511731466,"<[1970, 1971]>"
CHL,DEU,0.17941937951192943,"<[1970, 1971]>"
CHL,FRA,0.05774891876649862,"<[1970, 1971]>"
CHL,GBR,0.12701400003191288,"<[1970, 1971]>"
CHL,ITA,0.0787809171925064,"<[1970, 1971]>"
CHL,JPN,0.1488926283966273,"<[1970, 1971]>"
CHL,USA,0.12867904486546597,"<[1970, 1971]>"
CHN,HKG,0.2980795678378202,"<[1970, 1971]>"
CHN,JPN,0.15306506881594598,"<[1970, 1971]>"
CHN,SGP,0.07278081844257227,"<[1970, 1971]>"
CIV,DEU,0.14537111966953659,"<[1970, 1971]>"
CIV,FRA,0.33159173953204746,"<[1970, 1971]>"
CIV,ITA,0.1109062126278702,"<[1970, 1971]>"
CIV,USA,0.15444921392227973,"<[1970, 1971]>"
CMR,DEU,0.1461714942815435,"<[1970, 1971]>"
CMR,FRA,0.29709781778426386,"<[1970, 1971]>"
CMR,NLD,0.21549365369605747,"<[1970, 1971]>"
CMR,USA,0.0878320236523635,"<[1970, 1971]>"
COD,BEL,0.5175351920674246,"<[1970, 1971]>"
COD,DEU,0.05868495338230484,"<[1970, 1971]>"
COD,FRA,0.07922486886496495,"<[1970, 1971]>"
COD,ITA,0.11169453776586133,"<[1970, 1971]>"
COG,DEU,0.21992916033896595,"<[1970, 1971]>"
COG,FRA,0.11778639684419265,"<[1970, 1971]>"
COG,ITA,0.15482926087311355,"<[1970, 1971]>"
COG,NLD,0.05691634199183854,"<[1970, 1971]>"
COG,TCD,0.05332311168967023,"<[1970, 1971]>"
COL,DEU,0.16316437558168492,"<[1970, 1971]>"
COL,ESP,0.052654087125825026,"<[1970, 1971]>"
COL,NLD,0.05407198767733442,"<[1970, 1971]>"
COL,USA,0.35500002113745166,"<[1970, 1971]>"
COM,COD,0.7914934556707311,"<[1970, 1971]>"
COM,FRA,0.1419801837946055,"<[1970, 1971]>"
CPV,GNB,0.0923663062913054,"<[1970, 1971]>"
CPV,PRT,0.9076336937086946,"<[1970, 1971]>"
CRI,DEU,0.08999185349827521,"<[1970, 1971]>"
CRI,JPN,0.05517455673174437,"<[1970, 1971]>"
CRI,NIC,0.050294345261717215,"<[1970, 1971]>"
CRI,USA,0.40357940331894704,"<[1970, 1971]>"
CUB,ESP,0.13007333508658872,"<[1970, 1971]>"
CUB,FRA,0.05873065641107956,"<[1970, 1971]>"
CUB,JPN,0.40070705203503065,"<[1970, 1971]>"
CUB,MYS,0.07299918881774212,"<[1970, 1971]>"
CXR,AUS,0.7176828601457397,"<[1970, 1971]>"
CXR,MYS,0.2347651200785481,"<[1970, 1971]>"
CYP,DEU,0.21662288150756318,"<[1970, 1971]>"
CYP,GBR,0.4185474932524664,"<[1970, 1971]>"
CYP,RUS,0.051097022680948755,"<[1970, 1971]>"
DEU,BEL,0.08624834068024477,"<[1970, 1971]>"
DEU,CHE,0.061203736652350675,"<[1970, 1971]>"
DEU,FRA,0.12919001927939863,"<[1970, 1971]>"
DEU,ITA,0.0931240092738794,"<[1970, 1971]>"
DEU,NLD,0.10728775467261176,"<[1970, 1971]>"
DEU,USA,0.09285347074593125,"<[1970, 1971]>"
DJI,ETH,0.5838142324259952,"<[1970, 1971]>"
DJI,FRA,0.1649727208007585,"<[1970, 1971]>"
DJI,USA,0.25121304677324635,"<[1970, 1971]>"
DMA,GBR,0.9929086318752173,"<[1970, 1971]>"
DNK,DEU,0.13774869235217851,"<[1970, 1971]>"
DNK,GBR,0.1953616585848893,"<[1970, 1971]>"
DNK,NOR,0.07127530871314763,"<[1970, 1971]>"
DNK,SWE,0.16367300273758983,"<[1970, 1971]>"
DNK,USA,0.08246112254584048,"<[1970, 1971]>"
DOM,USA,0.8014587725274875,"<[1970, 1971]>"
DZA,DEU,0.10876707422079672,"<[1970, 1971]>"
DZA,FRA,0.5401682193821441,"<[1970, 1971]>"
DZA,GBR,0.05251533801078159,"<[1970, 1971]>"
DZA,RUS,0.06804443060048423,"<[1970, 1971]>"
ECU,DEU,0.10013402714947713,"<[1970, 1971]>"
ECU,JPN,0.2589353465878098,"<[1970, 1971]>"
ECU,USA,0.3501267948428709,"<[1970, 1971]>"
EGY,DEU,0.07717309624759427,"<[1970, 1971]>"
EGY,IND,0.06010557712992783,"<[1970, 1971]>"
EGY,ITA,0.05306937324848937,"<[1970, 1971]>"
EGY,RUS,0.3467775361428569,"<[1970, 1971]>"
ESH,BEL,0.06824070084083006,"<[1970, 1971]>"
ESH,DEU,0.5233441468907295,"<[1970, 1971]>"
ESH,FRA,0.21348867181240241,"<[1970, 1971]>"
ESH,ITA,0.051667079088082456,"<[1970, 1971]>"
ESH,NLD,0.1336003030589589,"<[1970, 1971]>"
ESP,DEU,0.13295629558832064,"<[1970, 1971]>"
ESP,FRA,0.11246449800560879,"<[1970, 1971]>"
ESP,GBR,0.111127456095902,"<[1970, 1971]>"
ESP,ITA,0.06379413383304643,"<[1970, 1971]>"
ESP,USA,0.12953174830972825,"<[1970, 1971]>"
ETH,DEU,0.07871103884251902,"<[1970, 1971]>"
