Source,Target,timeset,weight
SAU,ZAF,"<[2014, 2015]>",0.01782804554255762
SAU,ZWE,"<[2014, 2015]>",1.3101072867390855e-06
SYR,NLD,"<[2014, 2015]>",0.004278409768059307
SYR,PRT,"<[2014, 2015]>",0.0006058112617757106
SYR,USA,"<[2014, 2015]>",0.00946848790321204
SYR,ZAF,"<[2014, 2015]>",9.382753005750855e-05
TUN,NLD,"<[2014, 2015]>",0.02300253847579488
TUN,PRT,"<[2014, 2015]>",0.001270194801279668
TUN,USA,"<[2014, 2015]>",0.0183953418008921
TUN,ZAF,"<[2014, 2015]>",0.0009910220156128596
TUN,ZWE,"<[2014, 2015]>",3.833369335617377e-05
ARE,NLD,"<[2015, 2016]>",0.005659017302892948
ARE,PRT,"<[2015, 2016]>",0.00018289607078639662
ARE,USA,"<[2015, 2016]>",0.018845970615522054
ARE,ZAF,"<[2015, 2016]>",0.004504587112844403
ARE,ZWE,"<[2015, 2016]>",0.00036764624341564003
BHR,NLD,"<[2015, 2016]>",0.00610576939116675
BHR,PRT,"<[2015, 2016]>",9.957571308658237e-05
BHR,USA,"<[2015, 2016]>",0.09869740950338253
BHR,ZAF,"<[2015, 2016]>",0.006545513065548015
BHR,ZWE,"<[2015, 2016]>",2.8415405137123557e-06
DZA,NLD,"<[2015, 2016]>",0.045632651664685955
DZA,PRT,"<[2015, 2016]>",0.023701493744729327
DZA,USA,"<[2015, 2016]>",0.007079745374888683
DZA,ZAF,"<[2015, 2016]>",0.00013911686194708427
DZA,ZWE,"<[2015, 2016]>",4.640569147593519e-07
EGY,NLD,"<[2015, 2016]>",0.014873473122181438
EGY,PRT,"<[2015, 2016]>",0.004699549741114945
EGY,USA,"<[2015, 2016]>",0.05212373083954463
EGY,ZAF,"<[2015, 2016]>",0.004003687869211129
EGY,ZWE,"<[2015, 2016]>",0.0005427560194435462
IRQ,NLD,"<[2015, 2016]>",0.03183743868806118
IRQ,PRT,"<[2015, 2016]>",0.0019602018072800167
IRQ,USA,"<[2015, 2016]>",0.07908123234455018
IRQ,ZAF,"<[2015, 2016]>",0.002745516943660632
KWT,NLD,"<[2015, 2016]>",0.044747706078176595
KWT,PRT,"<[2015, 2016]>",0.0003458754223701854
KWT,USA,"<[2015, 2016]>",0.10409288583111483
KWT,ZAF,"<[2015, 2016]>",0.004649587071999953
KWT,ZWE,"<[2015, 2016]>",6.435222074473437e-07
LBY,NLD,"<[2015, 2016]>",0.05281831520302755
LBY,PRT,"<[2015, 2016]>",0.0008173124424014683
LBY,USA,"<[2015, 2016]>",0.006249950807914233
QAT,NLD,"<[2015, 2016]>",0.0044631421756363395
QAT,PRT,"<[2015, 2016]>",0.0003578243754022925
QAT,USA,"<[2015, 2016]>",0.012289106371962271
QAT,ZAF,"<[2015, 2016]>",0.00599135539126089
QAT,ZWE,"<[2015, 2016]>",4.216295158644298e-06
SAU,NLD,"<[2015, 2016]>",0.006188050813796743
SAU,PRT,"<[2015, 2016]>",0.00404732050105331
SAU,USA,"<[2015, 2016]>",0.11931358385497147
SAU,ZAF,"<[2015, 2016]>",0.011214883750072086
SAU,ZWE,"<[2015, 2016]>",2.9149998545483913e-06
SYR,NLD,"<[2015, 2016]>",0.005431722491474101
SYR,PRT,"<[2015, 2016]>",0.0005390087636911223
SYR,USA,"<[2015, 2016]>",0.006358968537816268
SYR,ZAF,"<[2015, 2016]>",0.000463658109045815
TUN,NLD,"<[2015, 2016]>",0.014348084744617372
TUN,PRT,"<[2015, 2016]>",0.00341988583142118
TUN,USA,"<[2015, 2016]>",0.030798021818494625
TUN,ZAF,"<[2015, 2016]>",0.0012443644975037083
TUN,ZWE,"<[2015, 2016]>",1.2665944128826973e-05
ARE,NLD,"<[2016, 2017]>",0.005890386976419785
ARE,PRT,"<[2016, 2017]>",0.00015975090441727204
ARE,USA,"<[2016, 2017]>",0.027189995011405118
ARE,ZAF,"<[2016, 2017]>",0.004101625198411044
ARE,ZWE,"<[2016, 2017]>",0.00032709998851889827
BHR,NLD,"<[2016, 2017]>",0.005992302386013841
BHR,PRT,"<[2016, 2017]>",5.3210015510947304e-05
BHR,USA,"<[2016, 2017]>",0.12962404159847093
BHR,ZAF,"<[2016, 2017]>",0.005173522436251036
BHR,ZWE,"<[2016, 2017]>",1.7955428960642904e-06
DZA,NLD,"<[2016, 2017]>",0.04103167071209389
DZA,PRT,"<[2016, 2017]>",0.018372423294057
DZA,USA,"<[2016, 2017]>",0.04898736426184086
DZA,ZAF,"<[2016, 2017]>",1.0888774758905565e-05
EGY,NLD,"<[2016, 2017]>",0.012886289375433657
EGY,PRT,"<[2016, 2017]>",0.003822610773838481
EGY,USA,"<[2016, 2017]>",0.05202169906556475
EGY,ZAF,"<[2016, 2017]>",0.004525837430184584
EGY,ZWE,"<[2016, 2017]>",0.0006798423244874979
IRQ,NLD,"<[2016, 2017]>",0.037215212164603724
IRQ,PRT,"<[2016, 2017]>",0.004192124212461705
IRQ,USA,"<[2016, 2017]>",0.12038010516533457
IRQ,ZAF,"<[2016, 2017]>",7.367492936738195e-07
KWT,NLD,"<[2016, 2017]>",0.024831170239370755
KWT,PRT,"<[2016, 2017]>",0.0002874353941095944
KWT,USA,"<[2016, 2017]>",0.09519523518862809
KWT,ZAF,"<[2016, 2017]>",0.0009080152915817472
KWT,ZWE,"<[2016, 2017]>",1.2475708022896032e-07
LBY,NLD,"<[2016, 2017]>",0.02953834974294183
LBY,PRT,"<[2016, 2017]>",0.00014535332532535298
LBY,USA,"<[2016, 2017]>",0.020166285043405844
LBY,ZAF,"<[2016, 2017]>",1.6561847921775485e-06
QAT,NLD,"<[2016, 2017]>",0.0017083680533237834
QAT,PRT,"<[2016, 2017]>",0.000329112024639253
QAT,USA,"<[2016, 2017]>",0.012702612003939151
QAT,ZAF,"<[2016, 2017]>",0.006008573118166957
QAT,ZWE,"<[2016, 2017]>",6.2590480557829e-06
SAU,NLD,"<[2016, 2017]>",0.006066911689614379
SAU,PRT,"<[2016, 2017]>",0.0028573824687110672
SAU,USA,"<[2016, 2017]>",0.10085352666188152
SAU,ZAF,"<[2016, 2017]>",0.014942867900134979
SAU,ZWE,"<[2016, 2017]>",1.321247509256869e-06
SYR,NLD,"<[2016, 2017]>",0.006353833271312973
SYR,PRT,"<[2016, 2017]>",0.0010769633442789433
SYR,USA,"<[2016, 2017]>",0.006853530767913267
SYR,ZAF,"<[2016, 2017]>",0.0001833565447754477
TUN,NLD,"<[2016, 2017]>",0.013688917739344634
TUN,PRT,"<[2016, 2017]>",0.0010702015012737157
TUN,USA,"<[2016, 2017]>",0.02285331281869159
TUN,ZAF,"<[2016, 2017]>",0.0012940381018143692
TUN,ZWE,"<[2016, 2017]>",5.080561249232213e-06
ARE,NLD,"<[2017, 2018]>",0.005461853490744095
ARE,PRT,"<[2017, 2018]>",0.00012023471466383942
ARE,USA,"<[2017, 2018]>",0.025841164768834104
ARE,ZAF,"<[2017, 2018]>",0.003234773120387066
ARE,ZWE,"<[2017, 2018]>",0.00036383778552830505
BHR,NLD,"<[2017, 2018]>",0.00335759363296545
BHR,PRT,"<[2017, 2018]>",2.554908414775224e-06
BHR,USA,"<[2017, 2018]>",0.115666786722277
BHR,ZAF,"<[2017, 2018]>",0.009357777309909693
BHR,ZWE,"<[2017, 2018]>",9.539122435781669e-05
DZA,NLD,"<[2017, 2018]>",0.03027680762762371
DZA,PRT,"<[2017, 2018]>",0.014154170651381115
DZA,USA,"<[2017, 2018]>",0.04572412637356026
DZA,ZAF,"<[2017, 2018]>",0.0001616241615514458
EGY,NLD,"<[2017, 2018]>",0.014099426343437077
EGY,PRT,"<[2017, 2018]>",0.004232703790179344
EGY,USA,"<[2017, 2018]>",0.05158260699248648
EGY,ZAF,"<[2017, 2018]>",0.00440379261042002
EGY,ZWE,"<[2017, 2018]>",0.00041981213018797914
IRQ,NLD,"<[2017, 2018]>",0.04644031412466172
IRQ,PRT,"<[2017, 2018]>",0.004809432681645482
IRQ,USA,"<[2017, 2018]>",0.15665898228799247
IRQ,ZAF,"<[2017, 2018]>",4.2776842543972474e-07
KWT,NLD,"<[2017, 2018]>",0.029289203115642273
KWT,PRT,"<[2017, 2018]>",0.0016246754869932243
KWT,USA,"<[2017, 2018]>",0.06394159162944998
KWT,ZAF,"<[2017, 2018]>",5.648250623951132e-05
KWT,ZWE,"<[2017, 2018]>",1.274875749651086e-07
LBY,NLD,"<[2017, 2018]>",0.028828522057918488
LBY,PRT,"<[2017, 2018]>",2.184321828083766e-05
LBY,USA,"<[2017, 2018]>",0.05967069457058902
LBY,ZAF,"<[2017, 2018]>",1.3553588757364637e-05
QAT,NLD,"<[2017, 2018]>",0.0026500925352118637
QAT,PRT,"<[2017, 2018]>",0.0023307353586026463
QAT,USA,"<[2017, 2018]>",0.013583423015686012
QAT,ZAF,"<[2017, 2018]>",0.002792546378390514
QAT,ZWE,"<[2017, 2018]>",3.474662372876992e-06
SAU,NLD,"<[2017, 2018]>",0.005634306497870382
SAU,PRT,"<[2017, 2018]>",0.003292454438201163
SAU,USA,"<[2017, 2018]>",0.09873503848345476
SAU,ZAF,"<[2017, 2018]>",0.016530022644013386
SAU,ZWE,"<[2017, 2018]>",4.258952027895756e-06
SYR,NLD,"<[2017, 2018]>",0.007598143812065376
SYR,PRT,"<[2017, 2018]>",0.0011412819790163962
SYR,USA,"<[2017, 2018]>",0.007365807053864102
SYR,ZAF,"<[2017, 2018]>",0.00012065075433456486
TUN,NLD,"<[2017, 2018]>",0.014496847251194532
TUN,PRT,"<[2017, 2018]>",0.0018290578877569544
TUN,USA,"<[2017, 2018]>",0.025759843057840338
TUN,ZAF,"<[2017, 2018]>",0.0014131267341432443
TUN,ZWE,"<[2017, 2018]>",3.4494415408519736e-06
ARE,NLD,"<[2018, 2019]>",0.005759596534683592
ARE,PRT,"<[2018, 2019]>",0.000154835011609459
ARE,USA,"<[2018, 2019]>",0.021063009040783304
ARE,ZAF,"<[2018, 2019]>",0.004006013559962726
ARE,ZWE,"<[2018, 2019]>",0.0005701555174137745
BHR,NLD,"<[2018, 2019]>",0.008021605305990652
BHR,PRT,"<[2018, 2019]>",1.300865125080584e-05
BHR,USA,"<[2018, 2019]>",0.08996434873442981
BHR,ZAF,"<[2018, 2019]>",0.00850325914066572
BHR,ZWE,"<[2018, 2019]>",0.000318752764002239
DZA,NLD,"<[2018, 2019]>",0.026910484544538506
DZA,PRT,"<[2018, 2019]>",0.017872572003847023
DZA,USA,"<[2018, 2019]>",0.06039515299914746
DZA,ZAF,"<[2018, 2019]>",1.8544101323311395e-05
DZA,ZWE,"<[2018, 2019]>",9.666675287892451e-07
EGY,NLD,"<[2018, 2019]>",0.01578586011257252
EGY,PRT,"<[2018, 2019]>",0.0035975388766490597
EGY,USA,"<[2018, 2019]>",0.06328821637709486
EGY,ZAF,"<[2018, 2019]>",0.0038849649567987135
EGY,ZWE,"<[2018, 2019]>",0.000636503394596338
IRQ,NLD,"<[2018, 2019]>",0.028719092648393833
IRQ,PRT,"<[2018, 2019]>",0.002819415036216499
IRQ,USA,"<[2018, 2019]>",0.12312590694228111
KWT,NLD,"<[2018, 2019]>",0.024724394547114732
KWT,PRT,"<[2018, 2019]>",0.0017135317321336572
KWT,USA,"<[2018, 2019]>",0.033112524081077226
KWT,ZAF,"<[2018, 2019]>",8.481586181333137e-05
KWT,ZWE,"<[2018, 2019]>",1.0393168834412399e-06
LBY,NLD,"<[2018, 2019]>",0.015255629693402144
LBY,PRT,"<[2018, 2019]>",0.00012579245905875477
LBY,USA,"<[2018, 2019]>",0.03941574962064916
LBY,ZWE,"<[2018, 2019]>",8.24788860075752e-07
QAT,NLD,"<[2018, 2019]>",0.0019943435600387046
QAT,PRT,"<[2018, 2019]>",0.003000116728191498
QAT,USA,"<[2018, 2019]>",0.010057231033852145
QAT,ZAF,"<[2018, 2019]>",0.003193432867095225
QAT,ZWE,"<[2018, 2019]>",1.074089205946271e-06
SAU,NLD,"<[2018, 2019]>",0.0066270374511577575
SAU,PRT,"<[2018, 2019]>",0.0031466331661092126
SAU,USA,"<[2018, 2019]>",0.09119893051160825
SAU,ZAF,"<[2018, 2019]>",0.019616879254699897
SAU,ZWE,"<[2018, 2019]>",2.7998359015467597e-06
SYR,NLD,"<[2018, 2019]>",0.00843244662397739
SYR,PRT,"<[2018, 2019]>",0.005604964460756175
SYR,USA,"<[2018, 2019]>",0.006914262593302019
SYR,ZAF,"<[2018, 2019]>",0.0001826057982204186
TUN,NLD,"<[2018, 2019]>",0.0174313050045297
TUN,PRT,"<[2018, 2019]>",0.0028678184675700177
TUN,USA,"<[2018, 2019]>",0.03277363372300754
TUN,ZAF,"<[2018, 2019]>",0.0012707007971276985
TUN,ZWE,"<[2018, 2019]>",2.4546014426828603e-06
ARE,NLD,"<[2019, 2020]>",0.005938374442557848
ARE,PRT,"<[2019, 2020]>",0.00010816266425862772
ARE,USA,"<[2019, 2020]>",0.0234151467708298
ARE,ZAF,"<[2019, 2020]>",0.007007294304854192
ARE,ZWE,"<[2019, 2020]>",0.0004954800688799484
BHR,NLD,"<[2019, 2020]>",0.012053916480400747
BHR,PRT,"<[2019, 2020]>",8.776345381597931e-05
BHR,USA,"<[2019, 2020]>",0.10195643510699695
BHR,ZAF,"<[2019, 2020]>",0.006380611610521519
BHR,ZWE,"<[2019, 2020]>",2.9523427548147444e-05
DZA,NLD,"<[2019, 2020]>",0.03835202137674853
DZA,PRT,"<[2019, 2020]>",0.024311872866526727
DZA,USA,"<[2019, 2020]>",0.026728612230277227
DZA,ZAF,"<[2019, 2020]>",5.609588576453783e-05
EGY,NLD,"<[2019, 2020]>",0.015476407778640788
EGY,PRT,"<[2019, 2020]>",0.0022580667593537058
EGY,USA,"<[2019, 2020]>",0.07623359200846515
EGY,ZAF,"<[2019, 2020]>",0.0028273128055076205
EGY,ZWE,"<[2019, 2020]>",0.0003368067535269331
IRQ,NLD,"<[2019, 2020]>",0.02723855369739856
IRQ,PRT,"<[2019, 2020]>",0.003329232009618928
IRQ,USA,"<[2019, 2020]>",0.08134667247009628
IRQ,ZAF,"<[2019, 2020]>",7.596502514033039e-06
KWT,NLD,"<[2019, 2020]>",0.03223267389682837
KWT,PRT,"<[2019, 2020]>",0.0006706859995902156
KWT,USA,"<[2019, 2020]>",0.02354690202024975
KWT,ZAF,"<[2019, 2020]>",0.0003791250880089177
LBY,NLD,"<[2019, 2020]>",0.010242356209888835
LBY,PRT,"<[2019, 2020]>",0.00030281605277987533
LBY,USA,"<[2019, 2020]>",0.04691073105851835
QAT,NLD,"<[2019, 2020]>",0.001465076742019665
QAT,PRT,"<[2019, 2020]>",0.0023541535069154704
QAT,USA,"<[2019, 2020]>",0.016535705749542096
QAT,ZAF,"<[2019, 2020]>",0.002006706510231282
SAU,NLD,"<[2019, 2020]>",0.006947642413725504
SAU,PRT,"<[2019, 2020]>",0.00377887765986286
SAU,USA,"<[2019, 2020]>",0.059692146978676176
SAU,ZAF,"<[2019, 2020]>",0.013950513547417125
SAU,ZWE,"<[2019, 2020]>",2.350684803883885e-06
SYR,NLD,"<[2019, 2020]>",0.010749248327704306
SYR,PRT,"<[2019, 2020]>",0.0005102885594245024
SYR,USA,"<[2019, 2020]>",0.008465190759728191
TUN,NLD,"<[2019, 2020]>",0.01609856014198327
TUN,PRT,"<[2019, 2020]>",0.0028978406962991204
TUN,USA,"<[2019, 2020]>",0.02778323857169352
TUN,ZAF,"<[2019, 2020]>",0.0012359389850233157
ARE,NLD,"<[2020, 2021]>",0.006032341571227155
ARE,PRT,"<[2020, 2021]>",0.0001372915472322197
ARE,USA,"<[2020, 2021]>",0.020739188950818027
ARE,ZAF,"<[2020, 2021]>",0.0035714970522055423
ARE,ZWE,"<[2020, 2021]>",0.0005787912960234788
BHR,NLD,"<[2020, 2021]>",0.01520257929984881
BHR,PRT,"<[2020, 2021]>",8.594684777255219e-05
BHR,USA,"<[2020, 2021]>",0.07720115604343773
BHR,ZAF,"<[2020, 2021]>",0.004747058605554951
BHR,ZWE,"<[2020, 2021]>",1.8835263057174424e-05
DZA,NLD,"<[2020, 2021]>",0.039025556141985614
DZA,PRT,"<[2020, 2021]>",0.01770442272075263
DZA,USA,"<[2020, 2021]>",0.012051842073427738
DZA,ZAF,"<[2020, 2021]>",0.0005105335661757004
DZA,ZWE,"<[2020, 2021]>",1.5086215961056849e-05
EGY,NLD,"<[2020, 2021]>",0.016181298960042185
EGY,PRT,"<[2020, 2021]>",0.0022472125863769263
EGY,USA,"<[2020, 2021]>",0.06168566809369315
EGY,ZAF,"<[2020, 2021]>",0.0026686524713645183
EGY,ZWE,"<[2020, 2021]>",0.000535786607567171
IRQ,NLD,"<[2020, 2021]>",0.01274386046512338
IRQ,USA,"<[2020, 2021]>",0.05392771806411526
IRQ,ZAF,"<[2020, 2021]>",1.0907581509597645e-05
KWT,NLD,"<[2020, 2021]>",0.008115058799377909
KWT,PRT,"<[2020, 2021]>",0.0005802842648590796
KWT,USA,"<[2020, 2021]>",0.014999340293708524
KWT,ZAF,"<[2020, 2021]>",0.0003093482469921291
KWT,ZWE,"<[2020, 2021]>",1.171457360259471e-06
LBY,NLD,"<[2020, 2021]>",0.012317409385209118
LBY,USA,"<[2020, 2021]>",0.024318271298029184
QAT,NLD,"<[2020, 2021]>",0.0017920791745452992
QAT,PRT,"<[2020, 2021]>",0.0015993389355913503
QAT,USA,"<[2020, 2021]>",0.01749233649841738
QAT,ZAF,"<[2020, 2021]>",0.001728245398218751
QAT,ZWE,"<[2020, 2021]>",2.6729226114236895e-06
SAU,NLD,"<[2020, 2021]>",0.00800205657062741
SAU,PRT,"<[2020, 2021]>",0.0029822528966211874
SAU,USA,"<[2020, 2021]>",0.057024780229647284
SAU,ZAF,"<[2020, 2021]>",0.013012710305968081
SAU,ZWE,"<[2020, 2021]>",2.5922206968309018e-05
SYR,NLD,"<[2020, 2021]>",0.010966876897179154
SYR,PRT,"<[2020, 2021]>",0.0012679254050023158
SYR,USA,"<[2020, 2021]>",0.01131682541601941
SYR,ZAF,"<[2020, 2021]>",0.0005311794085028187
TUN,NLD,"<[2020, 2021]>",0.017626337867107
TUN,PRT,"<[2020, 2021]>",0.0035595383858921304
TUN,USA,"<[2020, 2021]>",0.03717472507796283
TUN,ZAF,"<[2020, 2021]>",0.0015133837945804924
ARE,NLD,"<[2021, 2022]>",0.006786807281615338
ARE,PRT,"<[2021, 2022]>",0.00013753001989557826
ARE,USA,"<[2021, 2022]>",0.025849933749878935
ARE,ZAF,"<[2021, 2022]>",0.004217150023217031
ARE,ZWE,"<[2021, 2022]>",0.0008255647014527107
BHR,NLD,"<[2021, 2022]>",0.01419470607802657
BHR,PRT,"<[2021, 2022]>",0.00019148947316927797
BHR,USA,"<[2021, 2022]>",0.09109965480068172
BHR,ZAF,"<[2021, 2022]>",0.006969257035194149
BHR,ZWE,"<[2021, 2022]>",1.3532648465410666e-06
DZA,NLD,"<[2021, 2022]>",0.04707356553109325
DZA,PRT,"<[2021, 2022]>",0.00935554211425914
DZA,USA,"<[2021, 2022]>",0.03423339136021368
DZA,ZAF,"<[2021, 2022]>",0.00021471681670542063
EGY,NLD,"<[2021, 2022]>",0.017934796644092525
EGY,PRT,"<[2021, 2022]>",0.00471994601733614
EGY,USA,"<[2021, 2022]>",0.07242125953951373
EGY,ZAF,"<[2021, 2022]>",0.003380442354227501
EGY,ZWE,"<[2021, 2022]>",0.0006975601449604039
IRQ,NLD,"<[2021, 2022]>",0.0062272812365495814
IRQ,USA,"<[2021, 2022]>",0.0471885020901498
IRQ,ZAF,"<[2021, 2022]>",3.8053968806686378e-06
KWT,NLD,"<[2021, 2022]>",0.0013413309114758667
KWT,PRT,"<[2021, 2022]>",0.0013615019835022844
KWT,USA,"<[2021, 2022]>",0.012598844773571349
KWT,ZAF,"<[2021, 2022]>",0.00011715560683915432
KWT,ZWE,"<[2021, 2022]>",1.4096473735563223e-07
LBY,NLD,"<[2021, 2022]>",0.04848919869825224
LBY,PRT,"<[2021, 2022]>",1.0896008156391488e-06
LBY,USA,"<[2021, 2022]>",0.06771632246436986
QAT,NLD,"<[2021, 2022]>",0.0032752758670656834
QAT,PRT,"<[2021, 2022]>",0.0014291189593846718
QAT,USA,"<[2021, 2022]>",0.016312647587271457
QAT,ZAF,"<[2021, 2022]>",0.0028594554929814173
QAT,ZWE,"<[2021, 2022]>",3.6381373533272546e-05
SAU,NLD,"<[2021, 2022]>",0.010396738300274223
SAU,PRT,"<[2021, 2022]>",0.0020484211624450235
SAU,USA,"<[2021, 2022]>",0.05265987910830239
SAU,ZAF,"<[2021, 2022]>",0.01286060987117645
SAU,ZWE,"<[2021, 2022]>",5.987360117935705e-06
SYR,NLD,"<[2021, 2022]>",0.00794568095778161
SYR,PRT,"<[2021, 2022]>",0.00018941695023783168
SYR,USA,"<[2021, 2022]>",0.009484684746363192
SYR,ZAF,"<[2021, 2022]>",0.00010551443664519103
TUN,NLD,"<[2021, 2022]>",0.019904053169046365
TUN,PRT,"<[2021, 2022]>",0.0031835088550546883
TUN,USA,"<[2021, 2022]>",0.03869242769126137
TUN,ZAF,"<[2021, 2022]>",0.0014527387649046226
TUN,ZWE,"<[2021, 2022]>",5.693109002111346e-05
